game_id,points,building,jovian,power,science,city,event,space,earth,plant,animal,microbe,totalVp,totalPrice
Game871,107,2,0,3,1,0,0,1,0,0,0,0,0,104
Game872,84,2,0,1,0,0,0,0,2,0,0,0,0,73
Game873,62,2,0,0,1,0,4,1,2,0,0,0,0,88
Game874,86,3,0,1,1,0,0,0,0,0,0,0,0,70
Game875,95,0,1,0,1,0,2,1,4,1,0,0,1,113
Game876,92,0,0,1,0,0,0,3,0,2,0,0,0,110
Game877,78,3,0,0,1,1,0,1,0,2,0,3,1,116
Game878,107,5,0,1,2,1,1,0,0,2,0,0,3,127
Game879,83,0,0,0,2,0,1,2,0,0,0,1,0,127
Game880,90,1,0,1,1,0,2,1,2,1,0,0,1,78
Game881,73,1,2,0,2,0,0,3,0,0,0,0,5,110
Game882,105,2,0,1,1,1,1,0,3,1,1,0,0,100
Game883,78,0,0,1,3,0,1,3,0,1,0,0,2,134
Game884,99,4,0,0,1,1,2,2,2,1,0,0,2,105
Game885,101,1,0,1,2,0,0,0,0,1,0,1,0,68
Game886,83,2,0,0,0,0,2,2,1,0,0,0,0,80
Game887,75,3,0,1,2,0,1,1,1,0,0,0,0,82
Game888,95,2,0,1,3,0,0,2,1,0,0,0,1,65
Game889,92,1,0,2,1,1,0,0,0,0,0,0,0,90
Game890,117,0,0,0,2,0,2,1,1,1,0,0,3,99
Game891,77,0,1,0,0,0,1,3,0,1,0,0,2,108
Game892,124,0,1,1,1,0,0,1,0,1,0,1,0,79
Game893,98,1,1,1,1,0,1,2,1,0,0,0,0,104
Game894,79,0,0,1,3,0,2,4,1,0,0,0,1,88
Game895,92,1,0,0,0,0,1,2,1,0,0,0,0,89
Game896,99,1,0,0,1,0,3,2,1,1,0,1,0,107
Game897,128,2,2,1,0,0,1,1,1,0,0,0,0,100
Game898,89,3,0,1,2,0,1,1,0,1,0,0,2,83
Game899,80,2,0,0,1,1,1,1,0,3,0,0,1,144
Game900,93,2,0,0,0,0,2,2,2,1,0,0,0,81
Game901,82,3,1,1,3,0,1,3,2,0,0,0,3,160
Game902,84,2,1,0,0,1,0,2,1,0,0,0,0,133
Game903,100,1,0,0,0,0,4,5,1,2,0,0,1,131
Game904,74,2,1,1,0,0,0,0,0,4,0,1,2,95
Game905,103,1,0,0,1,1,1,1,2,1,0,1,0,64
Game906,96,3,0,1,1,0,1,1,0,0,0,0,0,94
Game907,87,3,0,0,0,1,2,2,2,0,1,0,1,118
Game908,111,1,1,1,4,0,1,4,0,0,0,0,6,119
Game909,71,3,0,1,0,1,0,0,0,1,0,0,1,62
Game910,98,4,0,2,2,0,0,1,1,0,0,0,3,103
Game911,65,3,0,1,0,0,2,2,1,2,1,0,0,142
Game912,108,2,0,0,2,0,2,1,1,1,0,0,4,107
Game913,85,2,1,0,2,0,1,3,0,0,0,0,2,106
Game914,79,2,0,0,0,0,2,2,0,2,0,0,2,122
Game915,135,3,0,1,1,2,2,2,2,1,0,0,2,181
Game916,93,0,1,0,0,0,2,4,2,1,0,0,4,144
Game917,71,0,0,0,2,0,1,2,2,0,0,3,0,108
Game918,105,0,1,0,0,0,2,3,1,0,0,1,1,90
Game919,74,1,0,1,3,1,1,0,0,2,0,0,4,122
Game920,86,3,1,1,1,2,0,1,2,0,1,0,4,127
Game921,91,3,1,1,1,0,2,1,0,2,0,0,1,122
Game922,71,4,0,2,0,0,1,1,1,2,0,0,1,134
Game923,87,3,1,2,0,1,1,2,1,1,1,1,2,122
Game924,77,1,0,0,0,0,3,2,2,5,0,0,1,110
Game925,63,2,0,4,2,0,0,0,0,0,0,0,0,109
Game926,100,3,0,0,2,1,1,1,1,1,1,0,2,106
Game927,106,1,1,0,2,0,1,2,2,1,0,0,2,122
Game928,91,2,0,0,2,0,0,0,0,0,1,2,1,82
Game929,73,2,0,0,2,0,1,2,1,0,0,0,3,98
Game930,76,5,1,2,1,1,2,1,2,0,0,0,3,102
Game931,76,4,0,1,0,0,2,1,3,0,0,0,2,118
Game932,80,3,0,0,1,0,0,0,1,2,1,1,2,76
Game933,120,4,0,0,2,1,0,0,2,0,0,0,3,110
Game934,90,2,3,0,0,1,0,2,0,2,0,0,5,157
Game935,66,1,0,0,1,0,0,0,1,3,1,2,5,91
Game936,82,2,0,0,1,0,3,2,1,0,0,0,1,124
Game937,75,4,0,0,0,0,2,0,1,1,0,0,0,97
Game938,79,1,0,0,0,0,3,2,0,1,0,0,1,102
Game939,70,0,1,0,2,0,2,1,1,1,0,0,1,86
Game940,81,1,0,0,1,0,0,1,0,2,0,0,1,84
Game941,88,4,0,0,3,0,0,0,2,1,0,0,2,83
Game942,103,5,0,0,3,1,1,0,2,0,0,0,2,109
Game943,110,3,0,0,1,1,2,1,1,0,0,1,2,134
Game944,101,2,0,0,1,0,0,0,0,1,0,1,1,63
Game945,76,5,0,1,1,1,1,1,0,1,0,0,2,110
Game946,92,1,1,0,2,0,1,2,2,1,0,0,3,151
Game947,92,2,0,0,1,0,2,2,2,1,0,0,1,120
Game948,101,0,0,0,1,0,0,2,1,0,0,1,1,95
Game949,94,1,0,0,1,0,2,2,3,1,1,1,0,110
Game950,95,3,2,0,1,1,1,1,1,0,0,0,4,112
Game951,98,3,0,1,0,1,1,0,1,2,1,1,5,95
Game952,90,0,2,0,1,0,2,3,2,1,0,1,3,153
Game953,86,3,1,1,1,0,1,2,1,0,0,0,3,142
Game954,107,0,1,1,2,0,1,2,1,0,0,0,2,73
Game955,119,1,0,0,1,0,1,2,0,0,0,1,1,80
Game956,93,1,1,0,2,0,0,2,1,2,1,0,3,109
Game957,85,0,1,0,0,0,0,2,1,1,1,0,1,53
Game958,93,1,1,1,0,1,0,4,0,0,0,0,5,109
Game959,98,1,1,2,2,0,0,1,2,0,0,0,0,79
Game960,115,2,2,0,1,0,0,4,0,0,0,0,5,105
Game961,91,1,0,1,0,0,2,3,0,0,0,0,0,91
Game962,93,2,1,0,2,0,2,2,1,0,0,1,2,148
Game963,82,3,0,0,1,2,0,0,0,2,0,0,0,95
Game964,94,5,1,1,3,1,1,2,0,0,0,0,4,116
Game965,91,1,1,1,1,0,0,2,1,1,0,0,5,121
Game966,92,1,3,1,1,0,2,4,1,0,0,1,3,202
Game967,117,3,1,0,2,0,1,1,0,0,0,0,1,122
Game968,92,0,0,1,1,0,0,0,1,1,0,0,1,90
Game969,88,1,0,1,0,1,0,2,2,0,0,0,0,116
Game970,92,1,3,0,0,0,1,2,0,1,0,0,2,107
Game971,95,0,1,0,1,0,1,2,0,0,1,0,2,120
Game972,101,1,0,0,1,0,1,0,0,1,0,0,0,67
Game973,88,1,1,2,3,0,1,1,0,0,0,0,2,92
Game974,105,0,2,0,2,1,1,2,3,0,0,0,1,135
Game975,90,5,0,2,0,1,0,0,0,1,0,0,2,106
Game976,87,1,2,1,1,1,1,2,1,1,1,0,2,157
Game977,90,2,0,1,1,0,1,2,0,0,0,0,0,96
Game978,95,1,1,0,1,0,2,3,3,0,1,2,2,164
Game979,105,0,3,0,1,0,2,3,1,0,0,0,3,142
Game980,65,1,0,0,0,0,0,1,2,4,0,0,2,92
Game981,94,1,0,0,3,0,2,2,1,1,0,0,0,94
Game982,87,2,0,1,1,0,2,1,1,0,1,1,1,126
Game983,81,3,0,0,1,0,1,0,0,2,0,0,1,87
Game984,89,1,0,2,1,0,1,1,1,1,0,1,1,97
Game985,75,3,0,1,1,1,0,1,0,0,0,0,6,110
Game986,91,1,2,0,0,0,0,1,1,1,0,1,2,106
Game987,120,3,0,1,0,0,1,0,0,2,1,2,3,106
Game988,86,1,0,0,1,0,2,0,1,1,0,2,0,73
Game989,100,3,0,1,2,0,1,1,0,2,0,0,5,153
Game990,90,0,0,1,2,0,3,2,3,0,0,0,2,99
Game991,122,6,0,1,3,1,1,1,0,0,0,0,2,110
Game992,92,1,0,0,1,0,3,2,1,1,0,0,2,165
Game993,105,2,0,1,2,0,1,1,1,1,0,0,1,119
Game994,116,2,0,0,1,0,1,1,1,1,0,2,2,99
Game995,88,3,0,0,4,1,1,1,0,1,0,0,3,101
Game996,90,0,0,0,0,0,2,2,1,2,1,0,0,93
Game997,97,1,1,1,0,0,2,2,2,1,0,0,4,106
Game998,93,4,0,1,2,0,0,0,0,0,0,0,3,87
Game999,124,2,2,1,1,0,1,5,0,1,0,0,5,157
Game1000,79,0,0,0,1,0,1,2,0,1,0,0,0,86
Game1001,108,1,2,2,2,0,0,1,1,0,0,1,2,93
Game1002,92,3,0,3,4,0,0,1,0,0,1,0,1,99
Game1003,86,0,2,0,0,0,4,4,2,0,0,0,5,150
Game1004,86,1,2,1,0,0,3,5,1,0,0,1,1,167
Game1005,108,2,0,1,2,0,2,2,2,0,0,0,1,135
Game1006,101,1,0,0,2,0,2,2,1,0,0,1,3,124
Game1007,79,2,0,4,1,0,2,1,1,0,0,1,0,120
Game1008,60,2,0,1,0,1,2,1,2,0,0,0,0,114
Game1009,91,2,0,2,2,0,2,3,2,2,0,0,1,148
Game1010,100,3,0,1,1,0,1,0,1,1,2,1,3,89
Game1011,87,5,0,1,1,0,1,1,1,0,0,0,1,141
Game1012,82,1,0,0,2,0,1,1,1,1,0,0,1,102
Game1013,87,4,0,4,3,0,0,0,0,0,0,0,1,90
Game1014,88,1,0,3,1,0,1,2,0,2,2,1,3,133
Game1015,92,0,4,1,0,0,1,5,1,0,0,0,6,169
Game1016,98,1,1,0,0,1,0,0,0,2,0,0,1,77
Game1017,111,3,0,1,2,0,1,0,0,2,0,0,3,99
Game1018,94,2,0,1,1,0,2,4,2,1,0,0,1,167
Game1019,68,1,0,0,0,1,1,0,0,2,0,0,1,86
Game1020,88,4,0,2,1,0,0,0,0,0,0,0,1,85
Game1021,98,4,0,1,0,0,1,2,0,0,0,0,2,112
Game1022,89,2,0,0,1,0,1,2,2,1,1,0,3,103
Game1023,76,2,2,1,1,0,1,2,1,0,0,0,3,140
Game1024,126,3,1,0,1,1,1,2,1,0,0,0,4,101
Game1025,92,2,4,0,1,1,0,3,0,0,0,0,1,144
Game1026,94,3,0,0,1,1,3,3,1,0,0,1,2,128
Game1027,111,0,0,0,0,0,2,1,2,0,0,1,0,65
Game1028,103,2,2,2,0,0,0,1,1,0,1,0,1,108
Game1029,93,0,2,0,2,0,1,1,0,1,0,0,3,97
Game1030,79,3,0,1,0,0,2,1,1,0,0,0,2,99
Game1031,66,4,0,0,2,0,2,0,0,1,0,0,2,89
Game1032,94,5,0,1,1,1,0,0,1,0,0,0,1,94
Game1033,85,0,0,1,1,0,2,2,2,1,0,0,0,86
Game1034,112,2,0,0,1,0,1,1,1,1,0,0,1,98
Game1035,83,0,0,0,0,0,2,2,1,1,0,1,2,90
Game1036,77,3,0,1,1,0,2,2,1,1,0,0,2,161
Game1037,76,2,0,1,1,0,1,1,0,0,0,0,2,101
Game1038,96,0,0,0,2,0,1,1,3,0,0,0,2,114
Game1039,85,5,0,0,0,2,1,1,0,0,0,0,0,115
Game1040,81,1,0,0,3,1,1,0,1,0,0,0,0,73
Game1041,100,2,0,1,2,0,0,1,0,2,0,0,1,76
Game1042,67,0,0,0,0,0,0,1,0,1,1,0,0,80
Game1043,83,0,0,0,0,0,1,1,0,3,0,0,0,116
Game1044,89,2,0,1,0,1,1,2,0,0,0,1,1,124
Game1045,109,2,2,0,2,2,1,2,1,1,0,0,5,156
Game1046,91,0,0,0,1,0,2,2,2,0,0,0,0,84
Game1047,79,4,0,0,1,1,1,1,0,1,0,0,1,99
Game1048,98,4,0,0,0,1,1,0,0,0,0,0,1,97
Game1049,112,1,0,0,1,0,3,2,1,1,0,0,0,119
Game1050,113,5,1,0,3,0,0,2,1,1,0,0,4,122
Game1051,97,0,2,1,0,0,1,2,0,0,0,0,1,106
Game1052,84,0,0,0,0,0,2,2,1,0,0,0,0,102
Game1053,87,1,0,0,0,0,1,0,1,0,1,0,0,44
Game1054,86,2,1,0,1,1,1,1,2,0,1,1,2,115
Game1055,73,0,0,0,2,0,1,2,0,0,0,1,1,122
Game1056,86,0,1,0,1,0,0,0,0,3,0,0,1,86
Game1057,77,1,0,0,0,0,1,1,1,2,1,0,1,112
Game1058,86,3,0,1,1,0,3,3,1,0,0,0,2,168
Game1059,113,4,3,0,2,1,1,5,0,0,0,0,5,199
Game1060,78,2,0,2,1,0,2,3,3,0,0,0,0,92
Game1061,112,1,0,0,0,0,1,2,2,0,0,0,0,110
Game1062,110,1,0,1,0,1,0,1,1,3,1,1,3,116
Game1063,90,2,1,0,2,1,1,2,2,0,0,0,1,135
Game1064,91,0,0,0,0,0,1,1,1,0,1,0,0,129
Game1065,79,2,0,0,3,0,1,0,0,0,0,2,0,66
Game1066,98,1,0,0,1,0,1,0,0,2,1,0,1,82
Game1067,111,3,0,0,0,1,0,0,0,1,0,0,0,67
Game1068,82,0,0,0,0,0,0,0,0,3,2,1,3,67
Game1069,97,3,0,1,0,0,1,0,2,0,0,1,0,79
Game1070,83,0,0,0,0,0,1,2,0,2,0,0,0,89
Game1071,71,0,0,0,0,0,0,0,0,2,1,0,1,65
Game1072,116,3,0,2,2,0,0,0,0,0,0,0,1,63
Game1073,90,0,0,0,0,0,3,3,0,0,0,0,0,142
Game1074,97,1,0,0,0,0,6,2,2,1,0,1,0,106
Game1075,81,1,0,0,2,0,0,0,1,1,0,0,1,63
Game1076,80,2,0,0,0,1,1,1,0,0,0,1,0,86
Game1077,100,2,0,0,3,1,0,0,0,2,1,0,2,85
Game1078,118,1,3,1,0,1,1,3,1,1,0,0,5,156
Game1079,115,1,1,0,2,0,1,5,1,1,0,0,4,89
Game1080,83,1,1,0,0,0,2,3,2,0,0,0,0,101
Game1081,101,3,0,0,1,0,0,1,0,0,0,0,1,88
Game1082,83,1,0,0,2,0,1,1,0,1,0,1,1,93
Game1083,91,0,0,0,0,0,2,2,2,2,1,1,3,107
Game1084,127,4,0,1,0,0,0,0,1,1,0,0,2,111
Game1085,94,2,1,0,1,2,0,1,1,0,0,0,2,128
Game1086,96,3,0,1,2,0,2,3,0,1,0,0,2,119
Game1087,97,3,0,1,0,1,0,0,1,1,0,0,0,63
Game1088,110,2,0,1,1,0,0,0,1,2,1,0,0,88
Game1089,102,2,0,0,2,0,1,1,1,0,0,1,1,89
Game1090,91,1,0,0,0,1,2,2,2,0,0,0,1,127
Game1091,92,2,1,1,0,0,1,3,1,0,0,1,5,152
Game1092,84,0,0,1,3,0,2,2,0,1,0,0,2,114
Game1093,81,1,1,0,0,0,0,0,0,2,0,1,1,71
Game1094,95,3,0,1,1,0,0,0,2,2,1,0,2,132
Game1095,87,2,0,1,2,0,2,1,2,0,0,0,5,85
Game1096,85,1,2,1,2,0,4,3,0,0,0,0,4,136
Game1097,84,0,0,0,0,0,1,1,3,1,0,1,0,63
Game1098,69,1,0,0,2,1,1,2,1,2,1,0,3,139
Game1099,78,1,0,0,0,0,3,1,0,1,0,0,0,93
Game1100,88,3,0,1,1,1,0,0,1,1,0,0,0,87
Game1101,82,3,1,0,2,1,2,2,1,0,0,0,2,110
Game1102,119,6,0,3,3,1,0,0,0,0,0,0,2,125
Game1103,86,6,0,1,2,1,1,2,2,1,0,1,2,111
Game1104,112,3,3,0,0,1,1,3,0,1,0,1,4,143
Game1105,108,1,0,0,0,0,1,0,1,2,0,0,1,75
Game1106,118,2,1,1,0,2,0,2,3,0,0,0,5,120
Game1107,89,1,1,1,0,1,3,6,0,0,0,0,5,165
Game1108,76,2,0,0,1,1,2,1,2,1,0,1,0,115
Game1109,93,5,1,1,0,2,1,0,1,0,0,0,2,98
Game1110,84,0,1,0,2,0,0,2,1,0,0,0,3,102
Game1111,93,0,2,0,0,0,1,3,2,0,0,0,2,169
Game1112,78,6,0,2,1,1,2,1,0,0,0,0,0,109
Game1113,98,1,0,0,0,1,0,0,0,2,0,0,0,60
Game1114,96,5,0,0,2,1,0,2,0,0,0,1,1,95
Game1115,119,2,0,1,2,0,3,3,1,0,0,0,2,92
Game1116,79,3,1,1,3,1,0,2,1,0,0,0,1,118
Game1117,75,2,0,0,2,0,0,0,0,2,0,1,0,79
Game1118,124,2,0,0,1,0,0,3,0,0,0,0,2,61
Game1119,102,2,1,0,0,0,1,2,3,0,0,0,1,176
Game1120,115,2,3,0,2,1,0,4,0,0,0,0,7,171
Game1121,85,3,0,0,3,0,1,0,0,0,0,0,2,88
Game1122,79,0,0,0,0,0,3,1,3,1,0,0,1,91
Game1123,91,2,0,0,1,0,1,1,1,2,1,1,3,114
Game1124,112,0,0,1,2,0,0,2,1,0,0,1,3,85
Game1125,89,3,0,1,0,0,1,1,0,0,0,0,0,73
Game1126,85,3,0,4,1,0,0,0,2,1,1,1,1,155
Game1127,71,2,0,0,1,0,1,1,0,1,0,0,0,59
Game1128,108,2,2,0,1,0,1,2,0,0,0,0,1,110
Game1129,84,0,0,0,0,0,1,2,0,1,0,0,0,71
Game1130,104,3,0,0,0,0,0,0,1,3,0,0,0,109
Game1131,108,3,0,0,1,1,0,0,1,1,0,1,1,93
Game1132,87,1,0,0,0,0,0,0,1,2,0,0,0,68
Game1133,108,3,0,0,3,0,2,1,0,0,0,0,2,73
Game1134,70,2,0,1,0,0,0,2,0,0,0,0,0,71
Game1135,95,0,2,0,3,0,2,2,0,0,0,0,3,104
Game1136,90,0,2,0,0,0,0,2,3,0,0,0,2,108
Game1137,96,2,0,0,2,0,2,1,0,0,0,1,1,98
Game1138,78,1,1,0,1,1,1,5,1,0,0,0,3,99
Game1139,80,3,0,1,0,0,1,0,2,1,0,0,0,88
Game1140,77,1,0,1,1,0,2,1,1,0,0,0,0,92
Game1141,75,2,0,1,1,0,1,1,1,2,0,1,0,87
Game1142,84,3,0,1,1,1,0,0,2,0,0,1,2,114
Game1143,159,2,0,1,4,0,1,3,0,0,0,0,3,98
Game1144,92,2,0,0,2,0,1,0,1,0,0,0,3,86
Game1145,78,4,1,1,0,0,0,0,0,0,0,0,1,79
Game1146,100,3,0,1,1,0,4,3,2,0,0,0,1,106
Game1147,117,4,1,1,0,0,2,1,2,0,0,0,2,90
Game1148,94,3,0,0,2,1,1,0,0,2,0,0,1,113
Game1149,87,1,2,1,0,0,1,3,0,0,0,0,1,97
Game1150,92,2,0,0,1,0,3,0,1,0,0,0,0,73
Game1151,100,3,0,2,0,0,1,1,1,1,0,0,0,104
Game1152,107,3,0,0,2,1,1,2,3,0,0,1,2,142
Game1153,90,1,0,0,3,1,1,2,0,1,1,2,5,124
Game1154,89,2,1,1,0,0,0,0,1,0,0,2,2,106
Game1155,110,3,0,1,0,1,0,0,1,0,0,0,0,69
Game1156,94,3,0,1,1,1,1,2,1,0,0,0,2,147
Game1157,99,2,0,2,0,0,0,0,0,0,0,0,0,66
Game1158,119,0,0,0,1,0,1,1,2,0,0,0,0,76
Game1159,108,1,0,1,1,1,1,1,0,4,1,0,0,103
Game1160,86,2,0,1,1,1,0,1,0,0,0,0,0,98
Game1161,97,5,0,3,0,1,2,1,0,0,0,0,1,143
Game1162,92,1,3,1,0,0,1,2,2,0,0,0,2,103
Game1163,113,1,0,0,2,0,1,2,3,0,0,1,1,149
Game1164,92,3,1,1,0,0,1,1,1,0,0,1,2,101
Game1165,106,2,1,0,1,0,0,1,1,1,0,0,1,82
Game1166,96,2,0,1,3,1,3,1,1,0,0,0,1,101
Game1167,106,2,1,0,3,0,0,1,0,0,0,0,6,130
Game1168,88,0,1,1,0,0,2,4,1,0,0,0,2,99
Game1169,90,6,0,1,3,1,0,1,1,0,0,0,5,136
Game1170,118,1,0,0,0,0,2,1,0,0,0,0,0,69
Game1171,84,3,0,1,1,0,1,1,0,0,0,0,4,88
Game1172,90,1,0,1,1,0,1,2,2,0,0,0,0,76
Game1173,114,5,0,0,3,0,1,1,2,0,0,0,2,93
Game1174,77,0,2,0,0,0,1,2,0,1,0,0,1,73
Game1175,86,1,0,1,0,0,2,2,1,2,0,0,0,138
Game1176,118,2,0,0,2,0,2,1,3,0,0,0,2,117
Game1177,107,4,0,1,1,1,1,2,0,0,0,0,2,107
Game1178,96,0,0,0,1,0,1,1,0,0,0,2,1,82
Game1179,86,4,0,1,1,2,2,1,0,0,0,0,0,113
Game1180,96,2,2,1,0,0,1,1,1,0,0,0,1,102
Game1181,89,1,0,0,0,1,2,2,1,0,1,0,2,134
Game1182,105,3,0,1,0,0,1,0,1,0,0,0,0,75
Game1183,89,1,0,0,0,0,1,2,2,2,1,2,5,138
Game1184,75,2,0,0,0,1,1,1,1,0,0,0,0,134
Game1185,94,0,1,1,4,0,2,1,0,0,0,0,2,95
Game1186,143,2,0,2,6,0,1,1,1,0,0,0,4,128
Game1187,84,0,0,0,1,0,2,1,3,1,0,0,2,143
Game1188,77,3,0,0,0,1,1,1,2,0,0,0,0,72
Game1189,93,0,2,0,0,2,2,5,2,0,0,0,5,120
Game1190,75,0,0,0,1,0,2,2,2,0,0,1,1,82
Game1191,90,1,0,0,0,0,2,1,3,0,0,0,0,94
Game1192,115,0,2,0,0,1,3,3,2,0,0,0,2,134
Game1193,101,1,0,0,1,0,2,1,1,0,0,0,1,124
Game1194,87,3,0,0,0,1,2,2,1,1,0,0,2,175
Game1195,84,1,0,1,2,0,2,0,1,0,0,0,0,62
Game1196,75,3,1,1,2,1,0,1,0,0,0,0,1,94
Game1197,86,3,0,0,1,2,1,0,2,0,1,0,1,100
Game1198,89,0,0,0,0,0,2,2,0,0,0,0,0,153
Game1199,105,2,0,0,2,1,0,0,2,0,0,0,0,111
Game1200,95,2,0,1,1,0,1,1,1,0,0,0,1,80
Game1201,91,0,2,1,0,0,1,1,1,0,0,0,0,85
Game1202,76,1,0,1,0,0,2,2,3,0,0,0,1,111
Game1203,82,2,2,0,1,1,3,3,0,0,0,0,4,148
Game1204,98,2,0,0,0,1,2,3,1,1,0,0,3,177
Game1205,109,2,1,0,1,0,0,3,1,1,1,2,5,139
Game1206,118,2,1,1,2,0,0,2,0,1,0,0,2,111
Game1207,76,3,1,0,0,0,2,2,1,1,0,1,3,136
Game1208,95,3,0,0,1,0,2,3,1,1,0,0,1,118
Game1209,65,2,0,1,1,0,0,0,2,1,0,1,1,109
Game1210,106,3,0,1,1,1,0,0,0,1,0,1,0,103
Game1211,136,4,1,1,2,0,0,0,0,0,0,0,4,93
Game1212,101,3,0,1,0,0,1,1,3,1,1,2,3,97
Game1213,90,2,0,1,2,0,2,2,3,0,0,0,3,171
Game1214,140,4,0,0,0,2,2,0,0,2,1,1,3,109
Game1215,88,5,0,1,1,0,0,0,0,0,0,1,1,85
Game1216,105,4,1,1,1,1,0,2,2,0,0,0,4,130
Game1217,82,4,0,0,1,0,1,2,0,1,0,0,3,125
Game1218,92,1,2,1,0,0,1,2,1,1,2,1,3,137
Game1219,106,1,1,0,3,0,3,3,1,1,0,2,3,134
Game1220,136,2,1,0,2,1,0,1,0,1,0,0,3,108
Game1221,91,1,1,1,3,0,1,1,1,0,1,0,0,135
Game1222,83,2,1,1,2,0,1,0,1,0,0,1,2,88
Game1223,122,3,2,1,3,0,1,2,2,0,0,0,4,137
Game1224,84,1,1,0,1,0,1,1,1,1,0,1,0,114
Game1225,106,3,1,1,2,0,1,2,1,0,0,1,2,105
Game1226,129,1,2,0,1,1,1,3,1,0,0,0,9,155
Game1227,100,1,1,1,1,0,0,2,0,0,1,2,2,135
Game1228,87,1,1,0,1,0,2,1,2,0,0,0,1,97
Game1229,93,2,0,0,1,2,1,2,1,0,0,1,5,167
Game1230,103,2,1,1,0,0,1,1,0,2,0,0,1,114
Game1231,99,4,0,1,4,0,1,1,0,0,1,0,3,136
Game1232,73,5,0,0,1,1,2,4,2,0,1,0,9,169
Game1233,101,2,3,1,1,1,1,3,1,0,0,0,3,136
Game1234,122,2,0,1,3,0,1,1,2,1,0,1,8,127
Game1235,82,2,0,1,2,0,2,2,1,0,0,1,3,107
Game1236,97,1,0,0,1,0,1,0,3,0,0,1,3,109
Game1237,101,3,0,1,1,0,0,0,1,0,1,0,1,96
Game1238,109,5,2,1,1,0,0,4,0,2,0,0,8,208
Game1239,95,5,0,0,2,1,1,1,1,2,0,0,4,113
Game1240,88,2,0,0,1,0,1,1,3,1,0,0,5,150
Game1241,83,1,0,0,3,0,2,2,2,0,0,0,3,104
Game1242,82,5,0,2,0,0,3,2,1,1,0,0,2,135
Game1243,95,0,0,1,1,0,1,1,0,1,1,0,1,79
Game1244,105,2,0,1,2,0,2,1,1,1,0,1,1,88
Game1245,112,0,1,0,3,1,2,3,0,0,1,0,0,130
Game1246,108,4,1,1,1,1,0,1,0,2,1,1,3,142
Game1247,99,2,0,0,1,0,3,2,0,0,0,0,0,115
Game1248,84,4,0,1,1,0,1,0,0,0,1,0,2,99
Game1249,100,3,0,0,2,1,1,2,0,3,0,0,4,127
Game1250,110,4,0,1,3,1,1,1,0,1,1,1,1,93
Game1251,72,2,0,0,2,0,2,1,0,2,0,2,3,132
Game1252,101,4,0,2,0,0,0,1,1,0,0,1,0,109
Game1253,82,0,0,0,4,0,4,2,1,0,0,0,1,87
Game1254,94,4,0,1,2,1,1,0,0,0,0,0,0,90
Game1255,89,5,0,0,1,1,1,1,0,1,0,0,0,132
Game1256,116,2,0,1,2,0,1,0,0,0,0,0,3,60
Game1257,88,1,0,0,2,0,0,0,1,1,0,0,4,100
Game1258,99,3,0,0,2,1,2,0,0,1,0,1,1,113
Game1259,75,1,3,0,0,0,0,3,0,0,0,0,5,119
Game1260,84,1,2,1,2,0,2,1,0,1,1,0,2,109
Game1261,94,2,0,0,3,0,0,0,0,2,0,0,2,76
Game1262,83,1,0,0,1,0,2,0,0,0,0,0,0,50
Game1263,80,3,0,1,1,0,2,2,1,0,0,0,0,146
Game1264,105,2,0,0,1,0,1,1,1,0,0,0,0,83
Game1265,93,4,0,4,1,0,0,0,0,1,0,1,2,103
Game1266,80,1,0,1,0,1,1,1,3,2,1,0,3,139
Game1267,78,2,0,1,2,0,2,1,0,0,0,1,3,117
Game1268,104,2,0,1,0,0,2,1,3,1,0,0,2,94
Game1269,87,0,3,0,0,0,1,3,2,1,0,1,6,187
Game1270,103,3,0,0,3,1,1,0,1,0,0,0,2,106
Game1271,94,0,2,1,2,1,1,2,2,3,0,0,5,169
Game1272,70,2,1,0,1,0,3,3,4,0,1,0,2,95
Game1273,105,1,1,0,0,0,1,1,2,2,1,0,4,151
Game1274,110,0,0,0,2,0,1,1,0,1,0,0,4,102
Game1275,70,1,0,0,3,0,1,1,1,1,1,2,1,160
Game1276,147,3,1,0,2,0,3,1,1,1,0,0,2,118
Game1277,94,2,2,2,4,0,1,1,0,1,0,0,2,140
Game1278,160,4,0,1,2,0,0,0,0,2,0,0,2,134
Game1279,104,3,1,0,2,2,1,1,2,0,0,0,6,174
Game1280,69,2,0,1,1,0,2,3,1,0,0,1,2,168
Game1281,93,1,0,0,1,0,2,2,2,0,0,1,1,73
Game1282,74,3,0,1,1,0,1,1,0,3,0,0,3,74
Game1283,86,0,1,0,1,0,3,1,2,0,0,0,2,117
Game1284,104,3,0,1,4,0,1,0,3,0,0,1,1,130
Game1285,91,2,2,0,3,0,0,2,0,1,0,0,2,158
Game1286,106,1,1,0,0,0,1,1,2,0,2,0,0,124
Game1287,86,2,0,0,2,1,4,2,1,1,0,1,1,121
Game1288,90,0,1,0,2,0,1,4,2,2,0,1,4,159
Game1289,74,4,0,1,1,1,3,1,1,1,1,1,3,94
Game1290,157,2,1,0,0,2,3,3,3,2,0,0,0,152
Game1291,88,3,2,0,0,1,0,1,1,1,0,1,2,153
Game1292,83,1,0,1,1,0,4,2,1,1,0,0,0,105
Game1293,101,2,0,1,1,0,1,1,2,2,3,0,1,157
Game1294,85,2,1,0,5,0,1,1,1,0,0,1,3,119
Game1295,104,1,0,0,1,0,2,3,2,1,0,0,2,165
Game1296,88,4,0,2,0,1,1,0,1,0,0,0,3,126
