game_id,points,building,jovian,power,science,city,event,space,earth,plant,animal,microbe,totalVp,totalPrice,corporation
Game740,78,1,0,1,0,0,1,1,1,0,1,0,0,55,mining guild
Game741,104,2,1,0,2,0,0,0,1,0,0,0,3,43,inventrix
Game742,84,2,0,0,3,0,2,2,0,0,0,0,3,78,credicor
Game743,107,4,0,1,0,1,1,1,0,1,0,0,0,58,tharsis republic
Game744,103,2,0,2,1,0,2,3,2,0,0,1,0,67,helion
Game745,121,3,0,0,1,1,0,0,2,0,0,0,3,68,teractor
Game746,121,1,1,0,2,1,1,2,1,0,0,1,1,69,tharsis republic
Game747,103,0,0,0,1,0,2,1,2,0,0,0,0,32,interplanetary cinematics
Game748,77,2,0,0,2,0,1,0,0,1,0,0,0,49,credicor
Game749,73,0,1,1,0,0,1,1,1,0,0,0,0,45,mining guild
Game750,112,1,0,0,0,0,2,2,1,0,0,0,1,37,credicor
Game751,106,1,0,1,3,0,2,4,0,0,0,0,3,61,inventrix
Game752,98,3,0,1,3,1,0,0,1,0,0,0,2,52,thorgate
Game753,119,2,0,1,2,0,1,0,3,0,0,0,5,64,credicor
Game754,86,1,0,2,3,1,1,1,0,1,0,0,0,54,ecoline
Game755,70,1,0,1,0,0,1,0,0,0,0,0,0,13,interplanetary cinematics
Game756,85,3,0,1,2,1,1,2,1,0,0,0,1,73,credicor
Game757,96,2,0,1,1,0,1,2,0,0,0,0,2,60,teractor
Game758,83,4,1,0,2,0,0,0,0,1,0,0,3,57,credicor
Game759,79,1,0,0,1,0,0,1,0,0,0,0,2,42,inventrix
Game760,89,1,0,0,1,1,1,0,0,0,0,1,0,46,credicor
Game761,124,2,0,1,1,0,0,0,0,0,0,0,0,30,interplanetary cinematics
Game762,132,2,0,0,2,0,1,1,0,0,0,0,6,59,mining guild
Game763,95,0,1,0,1,0,0,1,1,0,0,0,1,32,helion
Game764,75,1,1,0,1,0,0,2,0,0,0,0,1,49,teractor
Game765,145,1,0,0,1,0,0,0,0,1,0,0,0,34,saturn systems
Game766,99,0,1,0,0,0,1,1,0,0,0,0,1,54,inventrix
Game767,151,1,2,1,0,0,0,1,3,0,0,0,3,66,saturn systems
Game768,95,3,0,1,1,1,0,0,0,0,0,0,1,46,credicor
Game769,89,0,1,0,0,0,1,1,3,0,1,0,2,54,teractor
Game770,80,2,0,0,1,1,0,1,1,0,0,0,3,75,tharsis republic
Game771,79,3,0,0,1,2,0,0,0,0,0,0,2,58,tharsis republic
Game772,113,0,0,0,1,0,0,0,2,2,1,0,2,64,helion
Game773,111,3,0,0,1,0,1,1,0,0,0,0,1,60,thorgate
Game774,115,1,0,1,0,0,2,3,1,0,0,0,2,69,mining guild
Game775,97,0,0,0,0,0,0,1,0,0,0,0,1,13,phobolog
Game776,94,1,1,2,0,0,2,1,1,0,0,0,2,48,credicor
Game777,88,3,0,0,1,0,0,1,1,0,0,0,3,41,credicor
Game778,76,2,1,0,0,0,0,1,1,0,0,0,2,65,helion
Game779,99,2,0,1,1,1,0,1,0,0,0,0,1,40,mining guild
Game780,102,1,0,1,2,1,0,2,0,0,0,0,4,55,credicor
Game781,83,0,0,1,1,0,1,1,1,0,0,0,0,46,tharsis republic
Game782,137,1,0,0,3,1,0,0,0,0,0,0,1,38,credicor
Game783,93,1,2,1,1,1,2,4,1,0,0,0,1,112,phobolog
Game784,98,2,1,0,1,1,2,3,1,0,0,0,1,113,thorgate
Game785,105,1,1,3,1,0,0,1,0,0,0,0,2,50,inventrix
Game786,82,0,0,0,2,0,1,0,0,1,0,0,1,39,credicor
Game787,135,0,0,1,3,0,0,0,0,0,0,0,5,38,inventrix
Game788,96,3,0,1,1,1,2,1,1,0,0,0,0,61,interplanetary cinematics
Game789,146,0,0,0,2,0,2,2,2,0,0,0,0,38,mining guild
Game790,113,3,0,1,1,0,0,0,1,0,0,1,0,73,interplanetary cinematics
Game791,105,0,0,1,2,0,0,1,1,0,0,2,3,67,saturn systems
Game792,123,2,1,1,0,0,1,1,0,0,0,0,1,41,saturn systems
Game793,78,2,1,2,3,1,0,1,0,0,0,0,3,77,thorgate
Game794,116,2,0,0,1,0,3,3,0,0,0,0,0,74,tharsis republic
Game795,86,1,0,1,1,0,1,1,2,0,0,0,2,47,thorgate
Game796,98,3,0,2,1,1,0,1,0,0,0,0,0,54,thorgate
Game797,122,1,0,0,2,0,0,1,2,0,1,2,2,69,teractor
Game798,100,2,1,1,1,1,2,3,1,0,0,0,2,91,interplanetary cinematics
Game799,93,1,0,0,0,0,0,1,1,0,0,0,1,45,phobolog
Game800,77,1,0,0,1,0,1,2,1,0,0,0,1,49,credicor
Game801,82,0,0,1,1,0,0,1,0,0,0,0,2,26,mining guild
Game802,79,1,0,1,0,0,2,2,0,1,0,0,0,84,credicor
Game803,113,1,1,1,1,2,2,3,0,0,0,0,0,82,credicor
Game804,95,2,0,1,3,0,0,1,1,0,0,0,2,41,credicor
Game805,92,0,0,1,2,0,0,0,0,1,1,0,2,46,inventrix
Game806,93,1,0,0,1,0,3,2,2,0,0,0,0,42,saturn systems
Game807,117,1,2,1,2,0,1,2,1,0,0,0,5,75,saturn systems
Game808,112,0,2,0,2,0,1,3,0,0,0,0,5,107,saturn systems
Game809,95,2,0,0,1,0,0,1,1,0,0,1,1,65,helion
Game810,75,3,0,1,0,0,1,3,0,0,0,0,1,53,mining guild
Game811,110,2,0,0,1,1,1,1,1,0,0,0,1,64,ecoline
Game812,84,1,0,0,0,0,1,1,0,0,0,0,1,44,mining guild
Game813,95,3,0,1,1,1,0,0,0,0,0,1,1,52,teractor
Game814,93,3,1,0,0,2,0,1,0,0,0,0,1,49,interplanetary cinematics
Game815,87,3,0,1,1,0,0,0,1,0,0,0,2,39,ecoline
Game816,98,0,0,0,1,0,4,3,3,0,0,0,0,37,phobolog
Game817,114,3,0,3,1,1,0,2,0,0,0,0,3,50,phobolog
Game818,101,5,0,2,2,1,1,0,1,0,0,0,1,72,interplanetary cinematics
Game819,79,1,0,1,0,0,1,3,1,1,0,0,2,100,credicor
Game820,122,2,0,0,1,1,0,0,0,0,0,1,0,29,ecoline
Game821,108,1,0,1,0,0,3,1,0,1,0,0,0,37,tharsis republic
Game822,84,2,1,0,0,0,1,4,0,0,0,0,5,93,saturn systems
Game823,94,1,0,0,2,1,0,1,0,1,0,1,1,41,ecoline
Game824,125,1,1,0,3,0,2,3,0,0,0,1,2,68,saturn systems
Game825,87,1,1,0,0,0,1,3,1,0,0,0,4,84,inventrix
Game826,102,3,2,0,1,0,2,2,0,0,0,1,4,76,saturn systems
Game827,91,3,0,1,1,0,0,2,1,0,0,0,3,57,tharsis republic
Game828,76,2,0,0,0,0,2,1,2,0,0,0,1,56,tharsis republic
Game829,85,1,0,0,2,0,2,0,1,1,0,0,0,40,saturn systems
Game830,92,0,0,0,2,0,0,0,0,1,0,0,0,32,saturn systems
Game831,98,1,0,2,1,0,0,0,0,0,0,0,0,24,inventrix
Game832,89,2,0,0,1,0,1,0,1,0,0,0,0,45,credicor
Game833,111,1,0,1,3,0,2,0,1,0,0,1,2,86,tharsis republic
Game834,81,0,1,0,0,0,1,2,0,0,0,0,2,51,mining guild
Game835,107,4,0,2,2,1,0,1,0,0,0,1,2,56,tharsis republic
Game836,90,0,2,1,2,1,1,3,1,0,0,0,1,74,phobolog
Game837,88,1,0,0,1,0,0,0,0,0,0,1,0,21,saturn systems
Game838,106,2,0,0,3,1,1,2,1,1,1,1,5,61,saturn systems
Game839,109,3,0,3,1,0,2,1,0,1,0,0,1,93,interplanetary cinematics
Game840,90,1,0,0,1,1,1,1,0,1,1,1,0,78,tharsis republic
Game841,125,1,0,0,0,0,1,1,1,0,0,0,0,27,interplanetary cinematics
Game842,102,2,1,1,1,1,1,2,0,0,0,0,5,70,phobolog
Game843,78,1,1,0,2,0,2,2,1,0,0,0,3,69,mining guild
Game844,150,4,0,1,0,0,1,1,1,0,0,0,1,55,interplanetary cinematics
Game845,77,2,0,0,1,0,2,2,0,0,0,0,2,56,phobolog
Game846,119,1,0,0,1,0,2,0,0,0,0,1,1,36,saturn systems
Game847,134,3,0,1,0,1,1,0,1,0,0,0,0,45,mining guild
Game848,109,4,0,0,4,1,0,1,0,1,0,0,2,71,interplanetary cinematics
Game849,122,2,0,0,1,0,1,0,0,2,0,1,0,40,interplanetary cinematics
Game850,112,3,0,1,1,1,0,1,1,0,0,0,2,50,interplanetary cinematics
Game851,104,0,0,1,2,0,2,2,1,1,0,1,0,66,credicor
Game852,76,3,0,0,1,0,1,1,2,0,0,0,1,63,ecoline
Game853,109,0,0,0,3,0,2,2,2,0,0,0,1,68,credicor
Game854,101,1,1,0,1,0,1,2,0,1,0,0,4,93,phobolog
Game855,83,1,1,0,1,0,1,1,0,1,0,1,2,61,helion
Game856,107,3,0,2,1,2,1,0,0,0,0,0,1,64,interplanetary cinematics
Game857,113,1,0,0,2,0,2,1,2,0,0,0,0,35,tharsis republic
Game858,86,1,0,1,1,0,1,0,0,2,0,0,0,33,inventrix
Game859,86,2,0,0,1,0,1,1,0,1,0,0,0,51,ecoline
Game860,113,1,0,1,3,0,1,2,3,0,0,0,1,73,credicor
Game861,97,3,0,1,2,0,0,0,0,0,0,1,2,38,saturn systems
Game862,107,1,0,0,2,0,1,0,0,0,1,3,0,44,interplanetary cinematics
Game863,78,0,0,0,2,0,0,1,0,2,0,0,1,31,helion
Game864,78,0,0,2,2,0,2,4,2,0,0,0,1,91,credicor
Game865,101,4,0,2,1,2,0,0,2,0,0,0,0,68,interplanetary cinematics
Game866,76,1,0,0,2,0,1,2,0,1,0,1,6,98,credicor
Game867,103,0,0,1,1,0,2,2,0,0,0,1,0,76,ecoline
Game868,98,2,0,2,1,1,0,0,2,1,0,0,1,67,saturn systems
Game869,102,1,0,2,3,0,0,1,0,0,0,0,2,41,mining guild
Game870,85,2,0,1,1,0,1,0,1,1,0,0,0,43,tharsis republic
Game871,107,2,0,2,1,0,0,1,0,0,0,0,0,56,thorgate
Game872,84,1,0,1,0,0,0,0,2,0,0,0,0,43,mining guild
Game873,62,1,0,0,1,0,4,1,2,0,0,0,0,58,interplanetary cinematics
Game874,86,2,0,1,1,0,0,0,0,0,0,0,0,40,interplanetary cinematics
Game875,95,0,1,0,1,0,2,1,3,1,0,0,1,53,teractor
Game876,92,0,0,1,0,0,0,2,0,2,0,0,0,68,helion
Game877,78,2,0,0,1,1,0,1,0,2,0,3,1,76,tharsis republic
Game878,107,4,0,1,2,1,1,0,0,2,0,0,3,87,tharsis republic
Game879,83,0,0,0,1,0,1,2,0,0,0,1,0,82,inventrix
Game880,90,1,0,1,1,0,2,1,2,0,0,0,1,42,ecoline
Game881,73,0,2,0,2,0,0,3,0,0,0,0,5,70,tharsis republic
Game882,105,2,0,1,1,1,1,0,2,1,1,0,0,60,united nations mars initiative
Game883,78,0,0,1,3,0,1,3,0,1,0,0,2,77,credicor
Game884,99,3,0,0,1,1,2,2,2,1,0,0,2,75,interplanetary cinematics
Game885,101,1,0,1,2,0,0,0,0,0,0,1,0,32,ecoline
Game886,83,2,0,0,0,0,2,1,1,0,0,0,0,38,helion
Game887,75,2,0,1,2,0,1,1,1,0,0,0,0,52,interplanetary cinematics
Game888,95,2,0,1,3,0,0,1,1,0,0,0,1,42,phobolog
Game889,92,1,0,1,1,1,0,0,0,0,0,0,0,42,thorgate
Game890,117,0,0,0,1,0,2,1,1,1,0,0,3,54,inventrix
Game891,77,0,1,0,0,0,1,2,0,1,0,0,2,66,helion
Game892,124,0,0,1,1,0,0,1,0,1,0,1,0,37,saturn systems
Game893,98,1,1,1,1,0,1,1,1,0,0,0,0,62,helion
Game894,79,0,0,1,3,0,2,3,1,0,0,0,1,65,phobolog
Game895,92,1,0,0,0,0,1,1,1,0,0,0,0,47,helion
Game896,99,1,0,0,1,0,3,2,1,0,0,1,0,71,ecoline
Game897,128,2,1,1,0,0,1,1,1,0,0,0,0,58,saturn systems
Game898,89,2,0,1,2,0,1,1,0,1,0,0,2,53,interplanetary cinematics
Game899,80,2,0,0,1,1,1,1,0,3,0,0,1,87,credicor
Game900,93,1,0,0,0,0,2,2,2,1,0,0,0,51,interplanetary cinematics
Game901,82,3,1,1,3,0,1,3,2,0,0,0,3,103,credicor
Game902,84,2,1,0,0,1,0,2,1,0,0,0,0,76,credicor
Game903,100,1,0,0,0,0,4,4,1,2,0,0,1,108,phobolog
Game904,74,2,0,1,0,0,0,0,0,4,0,1,2,53,saturn systems
Game905,103,1,0,0,1,1,1,1,2,0,0,1,0,28,ecoline
Game906,96,2,0,1,1,0,1,1,0,0,0,0,0,64,mining guild
Game907,87,2,0,0,0,1,2,2,2,0,1,0,1,78,tharsis republic
Game908,111,1,1,1,4,0,1,3,0,0,0,0,6,77,helion
Game909,71,2,0,1,0,1,0,0,0,1,0,0,1,32,mining guild
Game910,98,3,0,2,2,0,0,1,1,0,0,0,3,73,mining guild
Game911,65,2,0,1,0,0,2,2,1,2,1,0,0,102,tharsis republic
Game912,108,2,0,0,2,0,2,1,1,0,0,0,4,71,ecoline
Game913,85,2,1,0,2,0,1,2,0,0,0,0,2,83,phobolog
Game914,79,2,0,0,0,0,2,2,0,1,0,0,2,86,ecoline
Game915,135,3,0,1,1,2,2,2,2,1,0,0,2,124,credicor
Game916,93,0,1,0,0,0,2,4,2,0,0,0,4,108,ecoline
Game917,71,0,0,0,2,0,1,2,1,0,0,3,0,68,united nations mars initiative
Game918,105,0,1,0,0,0,2,2,1,0,0,1,1,67,phobolog
Game919,74,1,0,1,2,1,1,0,0,2,0,0,4,77,inventrix
Game920,86,3,0,1,1,2,0,1,2,0,1,0,4,85,saturn systems
Game921,91,3,0,1,1,0,2,1,0,2,0,0,1,80,saturn systems
Game922,71,4,0,1,0,0,1,1,1,2,0,0,1,86,thorgate
Game923,87,3,0,2,0,1,1,2,1,1,1,1,2,80,saturn systems
Game924,77,1,0,0,0,0,3,2,2,4,0,0,1,74,ecoline
Game925,63,2,0,3,2,0,0,0,0,0,0,0,0,61,thorgate
Game926,100,2,0,0,2,1,1,1,1,1,1,0,2,76,mining guild
Game927,106,0,1,0,2,0,1,2,2,1,0,0,2,82,tharsis republic
Game928,91,1,0,0,2,0,0,0,0,0,1,2,1,42,tharsis republic
Game929,73,1,0,0,2,0,1,2,1,0,0,0,3,58,tharsis republic
Game930,76,4,1,2,1,1,2,1,2,0,0,0,3,72,interplanetary cinematics
Game931,76,3,0,1,0,0,2,1,3,0,0,0,2,88,mining guild
Game932,80,2,0,0,1,0,0,0,1,2,1,1,2,46,interplanetary cinematics
Game933,120,3,0,0,2,1,0,0,2,0,0,0,3,70,tharsis republic
Game934,90,2,2,0,0,1,0,2,0,2,0,0,5,115,saturn systems
Game935,66,0,0,0,1,0,0,0,1,3,1,2,5,61,interplanetary cinematics
Game936,82,2,0,0,1,0,3,2,0,0,0,0,1,84,united nations mars initiative
Game937,75,3,0,0,0,0,2,0,1,1,0,0,0,67,mining guild
Game938,79,0,0,0,0,0,3,2,0,1,0,0,1,72,interplanetary cinematics
Game939,70,0,0,0,2,0,2,1,1,1,0,0,1,44,saturn systems
Game940,81,1,0,0,1,0,0,1,0,1,0,0,1,48,ecoline
Game941,88,3,0,0,3,0,0,0,2,1,0,0,2,53,interplanetary cinematics
Game942,103,4,0,0,3,1,1,0,2,0,0,0,2,69,tharsis republic
Game943,110,2,0,0,1,1,2,1,1,0,0,1,2,104,mining guild
Game944,101,1,0,0,1,0,0,0,0,1,0,1,1,33,mining guild
Game945,76,4,0,1,1,1,1,1,0,1,0,0,2,80,interplanetary cinematics
Game946,92,1,1,0,2,0,1,2,2,1,0,0,3,94,credicor
Game947,92,2,0,0,1,0,2,1,2,1,0,0,1,78,helion
Game948,101,0,0,0,1,0,0,1,1,0,0,1,1,53,helion
Game949,94,0,0,0,1,0,2,2,3,1,1,1,0,80,interplanetary cinematics
Game950,95,3,1,0,1,1,1,1,1,0,0,0,4,70,saturn systems
Game951,98,3,0,1,0,1,1,0,1,1,1,1,5,59,ecoline
Game952,90,0,1,0,1,0,2,3,2,1,0,1,3,111,saturn systems
Game953,86,2,1,1,1,0,1,2,1,0,0,0,3,112,interplanetary cinematics
Game954,107,0,0,1,2,0,1,2,1,0,0,0,2,31,saturn systems
Game955,119,0,0,0,1,0,1,2,0,0,0,1,1,40,tharsis republic
Game956,93,1,1,0,2,0,0,2,0,2,1,0,3,49,teractor
Game957,85,0,1,0,0,0,0,1,1,1,1,0,1,30,phobolog
Game958,93,1,1,1,0,1,0,3,0,0,0,0,5,86,phobolog
Game959,98,1,0,2,2,0,0,1,2,0,0,0,0,37,saturn systems
Game960,115,2,2,0,1,0,0,3,0,0,0,0,5,82,phobolog
Game961,91,1,0,1,0,0,2,2,0,0,0,0,0,68,phobolog
Game962,93,2,0,0,2,0,2,2,1,0,0,1,2,106,saturn systems
Game963,82,3,0,0,1,2,0,0,0,1,0,0,0,59,ecoline
Game964,94,5,1,1,2,1,1,2,0,0,0,0,4,71,inventrix
Game965,91,0,1,1,1,0,0,2,1,1,0,0,5,81,tharsis republic
Game966,92,1,3,1,1,0,2,4,1,0,0,1,3,145,credicor
Game967,117,3,0,0,2,0,1,1,0,0,0,0,1,80,saturn systems
Game968,92,0,0,1,1,0,0,0,0,1,0,0,1,30,teractor
Game969,88,1,0,1,0,1,0,2,1,0,0,0,0,56,teractor
Game970,92,1,2,0,0,0,1,2,0,1,0,0,2,65,saturn systems
Game971,95,0,1,0,1,0,1,2,0,0,1,0,2,63,credicor
Game972,101,1,0,0,0,0,1,0,0,1,0,0,0,22,inventrix
Game973,88,1,1,2,2,0,1,1,0,0,0,0,2,47,inventrix
Game974,105,0,2,0,2,1,1,2,2,0,0,0,1,75,teractor
Game975,90,5,0,1,0,1,0,0,0,1,0,0,2,58,thorgate
Game976,87,1,2,1,1,1,1,2,1,1,1,0,2,100,credicor
Game977,90,2,0,1,1,0,1,1,0,0,0,0,0,54,helion
Game978,95,1,1,0,1,0,2,3,2,0,1,2,2,104,teractor
Game979,105,0,2,0,1,0,2,3,1,0,0,0,3,100,saturn systems
Game980,65,1,0,0,0,0,0,0,2,4,0,0,2,50,helion
Game981,94,0,0,0,3,0,2,2,1,1,0,0,0,64,interplanetary cinematics
Game982,87,2,0,1,1,0,2,1,1,0,1,1,1,69,credicor
Game983,81,3,0,0,1,0,1,0,0,1,0,0,1,51,ecoline
Game984,89,1,0,2,1,0,1,1,1,0,0,1,1,61,ecoline
Game985,75,2,0,1,1,1,0,1,0,0,0,0,6,70,tharsis republic
Game986,91,1,1,0,0,0,0,1,1,1,0,1,2,64,saturn systems
Game987,120,3,0,1,0,0,1,0,0,2,1,2,3,49,credicor
Game988,86,1,0,0,1,0,2,0,1,0,0,2,0,37,ecoline
Game989,100,3,0,1,2,0,1,1,0,2,0,0,5,96,credicor
Game990,90,0,0,0,2,0,3,2,3,0,0,0,2,51,thorgate
Game991,122,5,0,1,3,1,1,1,0,0,0,0,2,70,tharsis republic
Game992,92,1,0,0,1,0,3,2,1,1,0,0,2,108,credicor
Game993,105,2,0,1,2,0,1,1,1,1,0,0,1,62,credicor
Game994,116,1,0,0,1,0,1,1,1,1,0,2,2,69,interplanetary cinematics
Game995,88,2,0,0,4,1,1,1,0,1,0,0,3,71,interplanetary cinematics
Game996,90,0,0,0,0,0,2,2,1,1,1,0,0,57,ecoline
Game997,97,0,1,1,0,0,2,2,2,1,0,0,4,76,interplanetary cinematics
Game998,93,4,0,1,1,0,0,0,0,0,0,0,3,42,inventrix
Game999,124,2,2,1,1,0,1,4,0,1,0,0,5,115,helion
Game1000,79,0,0,0,1,0,1,1,0,1,0,0,0,44,helion
Game1001,108,1,1,2,2,0,0,1,1,0,0,1,2,51,saturn systems
Game1002,92,2,0,3,4,0,0,1,0,0,1,0,1,59,tharsis republic
Game1003,86,0,1,0,0,0,4,4,2,0,0,0,5,108,saturn systems
Game1004,86,1,1,1,0,0,3,5,1,0,0,1,1,125,saturn systems
Game1005,108,2,0,1,2,0,2,2,1,0,0,0,1,75,teractor
Game1006,101,1,0,0,2,0,2,2,1,0,0,1,3,67,credicor
Game1007,79,2,0,4,1,0,2,1,1,0,0,1,0,63,credicor
Game1008,60,2,0,1,0,1,2,1,1,0,0,0,0,54,teractor
Game1009,91,2,0,2,2,0,2,3,1,2,0,0,1,88,teractor
Game1010,100,2,0,1,1,0,1,0,1,1,2,1,3,49,tharsis republic
Game1011,87,5,0,1,1,0,1,1,0,0,0,0,1,81,teractor
Game1012,82,1,0,0,1,0,1,1,1,1,0,0,1,57,inventrix
Game1013,87,3,0,4,3,0,0,0,0,0,0,0,1,60,interplanetary cinematics
Game1014,88,1,0,2,1,0,1,2,0,2,2,1,3,85,thorgate
Game1015,92,0,4,1,0,0,1,4,1,0,0,0,6,146,phobolog
Game1016,98,1,0,0,0,1,0,0,0,2,0,0,1,35,saturn systems
Game1017,111,2,0,1,2,0,1,0,0,2,0,0,3,69,interplanetary cinematics
Game1018,94,2,0,1,1,0,2,4,1,1,0,0,1,107,teractor
Game1019,68,1,0,0,0,1,1,0,0,1,0,0,1,50,ecoline
Game1020,88,3,0,2,1,0,0,0,0,0,0,0,1,45,tharsis republic
Game1021,98,3,0,1,0,0,1,2,0,0,0,0,2,82,interplanetary cinematics
Game1022,89,2,0,0,1,0,1,1,2,1,1,0,3,61,helion
Game1023,76,2,1,1,1,0,1,2,1,0,0,0,3,98,saturn systems
Game1024,126,2,1,0,1,1,1,2,1,0,0,0,4,71,mining guild
Game1025,92,2,3,0,1,1,0,3,0,0,0,0,1,102,saturn systems
Game1026,94,2,0,0,1,1,3,3,1,0,0,1,2,98,interplanetary cinematics
Game1027,111,0,0,0,0,0,2,1,1,0,0,1,0,25,united nations mars initiative
Game1028,103,2,1,2,0,0,0,1,1,0,1,0,1,66,saturn systems
Game1029,93,0,1,0,2,0,1,1,0,1,0,0,3,55,saturn systems
Game1030,79,2,0,1,0,0,2,1,1,0,0,0,2,69,mining guild
Game1031,66,3,0,0,2,0,2,0,0,1,0,0,2,59,interplanetary cinematics
Game1032,94,4,0,1,1,1,0,0,1,0,0,0,1,64,interplanetary cinematics
Game1033,85,0,0,1,1,0,2,2,1,1,0,0,0,46,united nations mars initiative
Game1034,112,2,0,0,1,0,1,1,0,1,0,0,1,58,united nations mars initiative
Game1035,83,0,0,0,0,0,2,1,1,1,0,1,2,48,helion
Game1036,77,3,0,0,1,0,2,2,1,1,0,0,2,113,thorgate
Game1037,76,2,0,0,1,0,1,1,0,0,0,0,2,53,thorgate
Game1038,96,0,0,0,1,0,1,1,3,0,0,0,2,69,inventrix
Game1039,85,4,0,0,0,2,1,1,0,0,0,0,0,85,mining guild
Game1040,81,1,0,0,2,1,1,0,1,0,0,0,0,28,inventrix
Game1041,100,1,0,1,2,0,0,1,0,2,0,0,1,46,interplanetary cinematics
Game1042,67,0,0,0,0,0,0,1,0,0,1,0,0,44,ecoline
Game1043,83,0,0,0,0,0,1,1,0,3,0,0,0,59,credicor
Game1044,89,1,0,1,0,1,1,2,0,0,0,1,1,84,tharsis republic
Game1045,109,2,1,0,2,2,1,2,1,1,0,0,5,114,saturn systems
Game1046,91,0,0,0,0,0,2,2,2,0,0,0,0,39,inventrix
Game1047,79,3,0,0,1,1,1,1,0,1,0,0,1,69,mining guild
Game1048,98,3,0,0,0,1,1,0,0,0,0,0,1,57,tharsis republic
Game1049,112,1,0,0,1,0,3,2,0,1,0,0,0,79,united nations mars initiative
Game1050,113,4,1,0,3,0,0,2,1,1,0,0,4,92,interplanetary cinematics
Game1051,97,0,1,1,0,0,1,2,0,0,0,0,1,64,saturn systems
Game1052,84,0,0,0,0,0,2,2,1,0,0,0,0,45,credicor
Game1053,87,0,0,0,0,0,1,0,1,0,1,0,0,14,interplanetary cinematics
Game1054,86,2,0,0,1,1,1,1,2,0,1,1,2,73,saturn systems
Game1055,73,0,0,0,2,0,1,2,0,0,0,1,1,65,credicor
Game1056,86,0,0,0,1,0,0,0,0,3,0,0,1,44,saturn systems
Game1057,77,1,0,0,0,0,1,1,1,2,1,0,1,55,credicor
Game1058,86,3,0,1,1,0,3,3,1,0,0,0,2,111,credicor
Game1059,113,4,3,0,2,1,1,4,0,0,0,0,5,157,helion
Game1060,78,2,0,2,1,0,2,2,3,0,0,0,0,50,helion
Game1061,112,1,0,0,0,0,1,2,2,0,0,0,0,53,credicor
Game1062,110,1,0,1,0,1,0,1,0,3,1,1,3,56,teractor
Game1063,90,2,1,0,2,1,1,2,1,0,0,0,1,75,teractor
Game1064,91,0,0,0,0,0,1,1,1,0,1,0,0,72,credicor
Game1065,79,1,0,0,3,0,1,0,0,0,0,2,0,36,interplanetary cinematics
Game1066,98,1,0,0,1,0,1,0,0,1,1,0,1,46,ecoline
Game1067,111,2,0,0,0,1,0,0,0,1,0,0,0,27,tharsis republic
Game1068,82,0,0,0,0,0,0,0,0,2,2,1,3,31,ecoline
Game1069,97,3,0,1,0,0,1,0,1,0,0,1,0,39,united nations mars initiative
Game1070,83,0,0,0,0,0,1,2,0,1,0,0,0,53,ecoline
Game1071,71,0,0,0,0,0,0,0,0,1,1,0,1,29,ecoline
Game1072,116,2,0,2,2,0,0,0,0,0,0,0,1,33,interplanetary cinematics
Game1073,90,0,0,0,0,0,3,3,0,0,0,0,0,85,credicor
Game1074,97,0,0,0,0,0,6,2,2,1,0,1,0,76,interplanetary cinematics
Game1075,81,1,0,0,2,0,0,0,1,0,0,0,1,27,ecoline
Game1076,80,1,0,0,0,1,1,1,0,0,0,1,0,56,interplanetary cinematics
Game1077,100,2,0,0,3,1,0,0,0,1,1,0,2,49,ecoline
Game1078,118,1,3,0,0,1,1,3,1,1,0,0,5,108,thorgate
Game1079,115,1,1,0,2,0,1,4,1,1,0,0,4,66,phobolog
Game1080,83,1,1,0,0,0,2,2,2,0,0,0,0,59,helion
Game1081,101,2,0,0,1,0,0,1,0,0,0,0,1,48,tharsis republic
Game1082,83,1,0,0,2,0,1,1,0,0,0,1,1,57,ecoline
Game1083,91,0,0,0,0,0,2,2,1,2,1,1,3,47,teractor
Game1084,127,4,0,1,0,0,0,0,0,1,0,0,2,51,teractor
Game1085,94,2,1,0,1,2,0,1,1,0,0,0,2,71,credicor
Game1086,96,2,0,1,2,0,2,3,0,1,0,0,2,89,interplanetary cinematics
Game1087,97,2,0,1,0,1,0,0,1,1,0,0,0,23,tharsis republic
Game1088,110,1,0,1,1,0,0,0,1,2,1,0,0,48,tharsis republic
Game1089,102,1,0,0,2,0,1,1,1,0,0,1,1,59,interplanetary cinematics
Game1090,91,1,0,0,0,1,2,2,1,0,0,0,1,67,teractor
Game1091,92,2,1,1,0,0,1,3,1,0,0,1,5,95,credicor
Game1092,84,0,0,1,3,0,2,2,0,1,0,0,2,57,credicor
Game1093,81,1,0,0,0,0,0,0,0,2,0,1,1,29,saturn systems
Game1094,95,3,0,1,1,0,0,0,2,2,1,0,2,75,credicor
Game1095,87,2,0,1,1,0,2,1,2,0,0,0,5,40,inventrix
Game1096,85,1,1,1,2,0,4,3,0,0,0,0,4,94,saturn systems
Game1097,84,0,0,0,0,0,1,1,3,0,0,1,0,27,ecoline
Game1098,69,1,0,0,2,1,1,2,1,2,1,0,3,82,credicor
Game1099,78,0,0,0,0,0,3,1,0,1,0,0,0,53,tharsis republic
Game1100,88,2,0,1,1,1,0,0,1,1,0,0,0,47,tharsis republic
Game1101,82,2,1,0,2,1,2,2,1,0,0,0,2,80,interplanetary cinematics
Game1102,119,6,0,2,3,1,0,0,0,0,0,0,2,77,thorgate
Game1103,86,5,0,1,2,1,1,2,2,1,0,1,2,81,interplanetary cinematics
Game1104,112,2,3,0,0,1,1,3,0,1,0,1,4,113,mining guild
Game1105,108,0,0,0,0,0,1,0,1,2,0,0,1,35,tharsis republic
